         0         0     0.000     0.000     0.000     0.000     0.000     0.000
         0         1     0.000     0.063   253.303    -0.000    -0.000    96.255
         0         2     0.000     0.126    63.326    -0.000    -0.000    24.064
         0         3     0.000     0.188    28.145    -0.000    -0.000    10.695
         0         4     0.000     0.251    15.831    -0.000    -0.000     6.016
         0         5     0.000     0.314    10.132    -0.000    -0.000     3.850
         0         6     0.000     0.377     7.036    -0.000    -0.000     2.674
         0         7     0.000     0.440     5.169    -0.000    -0.000     1.964
         0         8     0.000     0.503     3.958    -0.000    -0.000     1.504
         0         9     0.000     0.565     3.127    -0.000    -0.000     1.188
         0        10     0.000     0.628     2.533    -0.000    -0.000     0.963
         0        11     0.000     0.691     2.093    -0.000    -0.000     0.795
         0        12     0.000     0.754     1.759    -0.000    -0.000     0.668
         0        13     0.000     0.817     1.499    -0.000    -0.000     0.570
         0        14     0.000     0.880     1.292    -0.000    -0.000     0.491
         0        15     0.000     0.942     1.126    -0.000    -0.000     0.428
         0        16     0.000     1.005     0.989    -0.000    -0.000     0.376
         0        17     0.000     1.068     0.876    -0.000    -0.000     0.333
         0        18     0.000     1.131     0.782    -0.000    -0.000     0.297
         0        19     0.000     1.194     0.702    -0.000    -0.000     0.267
         0        20     0.000     1.257     0.633    -0.000    -0.000     0.241
         0        21     0.000     1.319     0.574    -0.000    -0.000     0.218
         0        22     0.000     1.382     0.523    -0.000    -0.000     0.199
         0        23     0.000     1.445     0.479    -0.000    -0.000     0.182
         0        24     0.000     1.508     0.440    -0.000    -0.000     0.167
         0        25     0.000     1.571     0.405    -0.000    -0.000     0.154
         0        26     0.000     1.634     0.375    -0.000    -0.000     0.142
         0        27     0.000     1.696     0.347    -0.000    -0.000     0.132
         0        28     0.000     1.759     0.323    -0.000    -0.000     0.123
         0        29     0.000     1.822     0.301    -0.000    -0.000     0.114
         0        30     0.000     1.885     0.281    -0.000    -0.000     0.107
         0        31     0.000     1.948     0.264    -0.000    -0.000     0.100
         0        32     0.000     2.011     0.247    -0.000    -0.000     0.094
         0        33     0.000     2.073     0.233    -0.000    -0.000     0.088
         0        34     0.000     2.136     0.219    -0.000    -0.000     0.083
         0        35     0.000     2.199     0.207    -0.000    -0.000     0.079
         0        36     0.000     2.262     0.195    -0.000    -0.000     0.074
         0        37     0.000     2.325     0.185    -0.000    -0.000     0.070
         0        38     0.000     2.388     0.175    -0.000    -0.000     0.067
         0        39     0.000     2.450     0.167    -0.000    -0.000     0.063
         0        40     0.000     2.513     0.158    -0.000    -0.000     0.060
         0        41     0.000     2.576     0.151    -0.000    -0.000     0.057
         0        42     0.000     2.639     0.144    -0.000    -0.000     0.055
         0        43     0.000     2.702     0.137    -0.000    -0.000     0.052
         0        44     0.000     2.765     0.131    -0.000    -0.000     0.050
         0        45     0.000     2.827     0.125    -0.000    -0.000     0.048
         0        46     0.000     2.890     0.120    -0.000    -0.000     0.045
         0        47     0.000     2.953     0.115    -0.000    -0.000     0.044
         0        48     0.000     3.016     0.110    -0.000    -0.000     0.042
         0        49     0.000     3.079     0.105    -0.000    -0.000     0.040
         0        50     0.000     3.142     0.101    -0.000    -0.000     0.039
         1         0     0.063     0.000    96.255    -0.000    -0.000   253.303
         1         1     0.063     0.063    87.390   -39.262   -39.262    87.390
         1         2     0.063     0.126    44.379   -12.564   -12.564    25.533
         1         3     0.063     0.188    23.760    -4.711    -4.711    11.196
         1         4     0.063     0.251    14.357    -2.174    -2.174     6.205
         1         5     0.063     0.314     9.510    -1.162    -1.162     3.934
         1         6     0.063     0.377     6.731    -0.688    -0.688     2.716
         1         7     0.063     0.440     5.003    -0.440    -0.440     1.988
         1         8     0.063     0.503     3.860    -0.297    -0.297     1.518
         1         9     0.063     0.565     3.066    -0.210    -0.210     1.197
         1        10     0.063     0.628     2.493    -0.154    -0.154     0.968
         1        11     0.063     0.691     2.066    -0.116    -0.116     0.800
         1        12     0.063     0.754     1.739    -0.090    -0.090     0.671
         1        13     0.063     0.817     1.485    -0.071    -0.071     0.572
         1        14     0.063     0.880     1.282    -0.057    -0.057     0.493
         1        15     0.063     0.942     1.118    -0.046    -0.046     0.429
         1        16     0.063     1.005     0.983    -0.038    -0.038     0.377
         1        17     0.063     1.068     0.872    -0.032    -0.032     0.334
         1        18     0.063     1.131     0.778    -0.027    -0.027     0.298
         1        19     0.063     1.194     0.699    -0.023    -0.023     0.267
         1        20     0.063     1.257     0.631    -0.020    -0.020     0.241
         1        21     0.063     1.319     0.572    -0.017    -0.017     0.219
         1        22     0.063     1.382     0.522    -0.015    -0.015     0.199
         1        23     0.063     1.445     0.477    -0.013    -0.013     0.182
         1        24     0.063     1.508     0.439    -0.011    -0.011     0.167
         1        25     0.063     1.571     0.404    -0.010    -0.010     0.154
         1        26     0.063     1.634     0.374    -0.009    -0.009     0.143
         1        27     0.063     1.696     0.347    -0.008    -0.008     0.132
         1        28     0.063     1.759     0.322    -0.007    -0.007     0.123
         1        29     0.063     1.822     0.301    -0.006    -0.006     0.115
         1        30     0.063     1.885     0.281    -0.006    -0.006     0.107
         1        31     0.063     1.948     0.263    -0.005    -0.005     0.100
         1        32     0.063     2.011     0.247    -0.005    -0.005     0.094
         1        33     0.063     2.073     0.232    -0.004    -0.004     0.088
         1        34     0.063     2.136     0.219    -0.004    -0.004     0.083
         1        35     0.063     2.199     0.207    -0.004    -0.004     0.079
         1        36     0.063     2.262     0.195    -0.003    -0.003     0.074
         1        37     0.063     2.325     0.185    -0.003    -0.003     0.070
         1        38     0.063     2.388     0.175    -0.003    -0.003     0.067
         1        39     0.063     2.450     0.166    -0.003    -0.003     0.063
         1        40     0.063     2.513     0.158    -0.002    -0.002     0.060
         1        41     0.063     2.576     0.151    -0.002    -0.002     0.057
         1        42     0.063     2.639     0.143    -0.002    -0.002     0.055
         1        43     0.063     2.702     0.137    -0.002    -0.002     0.052
         1        44     0.063     2.765     0.131    -0.002    -0.002     0.050
         1        45     0.063     2.827     0.125    -0.002    -0.002     0.048
         1        46     0.063     2.890     0.120    -0.002    -0.002     0.046
         1        47     0.063     2.953     0.115    -0.002    -0.002     0.044
         1        48     0.063     3.016     0.110    -0.001    -0.001     0.042
         1        49     0.063     3.079     0.105    -0.001    -0.001     0.040
         1        50     0.063     3.142     0.101    -0.001    -0.001     0.039
         2         0     0.126     0.000    24.064    -0.000    -0.000    63.326
         2         1     0.126     0.063    25.533   -12.564   -12.564    44.379
         2         2     0.126     0.126    21.847    -9.815    -9.815    21.847
         2         3     0.126     0.188    15.768    -5.576    -5.576    11.121
         2         4     0.126     0.251    11.095    -3.141    -3.141     6.383
         2         5     0.126     0.314     7.988    -1.867    -1.867     4.066
         2         6     0.126     0.377     5.940    -1.178    -1.178     2.799
         2         7     0.126     0.440     4.556    -0.783    -0.783     2.040
         2         8     0.126     0.503     3.589    -0.543    -0.543     1.551
         2         9     0.126     0.565     2.893    -0.391    -0.391     1.219
         2        10     0.126     0.628     2.378    -0.290    -0.290     0.984
         2        11     0.126     0.691     1.986    -0.221    -0.221     0.810
         2        12     0.126     0.754     1.683    -0.172    -0.172     0.679
         2        13     0.126     0.817     1.443    -0.136    -0.136     0.577
         2        14     0.126     0.880     1.251    -0.110    -0.110     0.497
         2        15     0.126     0.942     1.094    -0.090    -0.090     0.432
         2        16     0.126     1.005     0.965    -0.074    -0.074     0.380
         2        17     0.126     1.068     0.857    -0.062    -0.062     0.336
         2        18     0.126     1.131     0.766    -0.053    -0.053     0.299
         2        19     0.126     1.194     0.689    -0.045    -0.045     0.268
         2        20     0.126     1.257     0.623    -0.038    -0.038     0.242
         2        21     0.126     1.319     0.566    -0.033    -0.033     0.219
         2        22     0.126     1.382     0.516    -0.029    -0.029     0.200
         2        23     0.126     1.445     0.473    -0.025    -0.025     0.183
         2        24     0.126     1.508     0.435    -0.022    -0.022     0.168
         2        25     0.126     1.571     0.401    -0.020    -0.020     0.155
         2        26     0.126     1.634     0.371    -0.018    -0.018     0.143
         2        27     0.126     1.696     0.344    -0.016    -0.016     0.132
         2        28     0.126     1.759     0.320    -0.014    -0.014     0.123
         2        29     0.126     1.822     0.299    -0.013    -0.013     0.115
         2        30     0.126     1.885     0.279    -0.012    -0.012     0.107
         2        31     0.126     1.948     0.262    -0.010    -0.010     0.100
         2        32     0.126     2.011     0.246    -0.010    -0.010     0.094
         2        33     0.126     2.073     0.231    -0.009    -0.009     0.089
         2        34     0.126     2.136     0.218    -0.008    -0.008     0.083
         2        35     0.126     2.199     0.206    -0.007    -0.007     0.079
         2        36     0.126     2.262     0.194    -0.007    -0.007     0.074
         2        37     0.126     2.325     0.184    -0.006    -0.006     0.070
         2        38     0.126     2.388     0.175    -0.006    -0.006     0.067
         2        39     0.126     2.450     0.166    -0.005    -0.005     0.063
         2        40     0.126     2.513     0.158    -0.005    -0.005     0.060
         2        41     0.126     2.576     0.150    -0.005    -0.005     0.057
         2        42     0.126     2.639     0.143    -0.004    -0.004     0.055
         2        43     0.126     2.702     0.137    -0.004    -0.004     0.052
         2        44     0.126     2.765     0.130    -0.004    -0.004     0.050
         2        45     0.126     2.827     0.125    -0.003    -0.003     0.048
         2        46     0.126     2.890     0.119    -0.003    -0.003     0.046
         2        47     0.126     2.953     0.114    -0.003    -0.003     0.044
         2        48     0.126     3.016     0.110    -0.003    -0.003     0.042
